Deprem Kodu,Olus tarihi,Olus zamani,Enlem,Boylam,Derinlik,xM,MD,ML,Mw,Ms,Mb,Tip,Yer,Kayıp,Hasarlı Bina
19300508052900,1930.05.08,5:29:00,38,44.5,30,4.9,4.8,4.8,4.9,4.8,4.9,Ke,KIZILCA-BASKALE (VAN) [South East 20.7 km],0,0
19290807202225,1929.08.07,20:22:25,35,44,30,4.9,4.8,4.8,4.9,4.8,4.9,Ke,IRAK,0,0
19290427221806,1929.04.27,22:18:06,40.51,31.43,70,4.9,4.8,4.8,4.9,4.8,4.9,Ke,SARPINCIK-MUDURNU (BOLU) [South West 1.9 km],0,0
19290405231815,1929.04.05,23:18:15,41.5,31.5,33,4.9,4.8,4.8,4.9,4.8,4.9,Ke,KOZLU A�IKLARI-ZONGULDAK (KARADENIZ),0,0
19280823061535,1928.08.23,6:15:35,36.5,36,35,4.9,4.8,4.8,4.9,4.8,4.9,Ke,ASAGIKEPIRCE-ISKENDERUN (HATAY) [North West 1.1 km],0,0
19270329231600,1927.03.29,23:16:00,35.5,26.4,10,4.9,4.8,4.8,4.9,4.8,4.9,Ke,AKDENIZ,0,0
19270329230900,1927.03.29,23:09:00,35.5,26.4,10,4.9,4.8,4.8,4.9,4.8,4.9,Ke,AKDENIZ,0,0
19270329223400,1927.03.29,22:34:00,35.5,26.4,10,4.9,4.8,4.8,4.9,4.8,4.9,Ke,AKDENIZ,0,0
19260420222900,1926.04.20,22:29:00,35.8,29.5,10,4.9,4.8,4.8,4.9,4.8,4.9,Ke,AKDENIZ,0,0
19260328214200,1926.03.28,21:42:00,35.8,29.5,10,4.9,4.8,4.8,4.9,4.8,4.9,Ke,AKDENIZ,0,0
19250809171640,1925.08.09,17:16:40,38,30,15,4.9,4.8,4.8,4.9,4.8,4.9,Ke,KORKUYU-EVCILER (AFYONKARAHISAR) [South West 0.7 km],0,0
19250808030412,1925.08.08,3:04:12,38,30,15,4.9,4.8,4.8,4.9,4.8,4.9,Ke,KORKUYU-EVCILER (AFYONKARAHISAR) [South West 0.7 km],0,0
19250709072200,1925.07.09,7:22:00,37.4,30.5,15,4.9,4.8,4.8,4.9,4.8,4.9,Ke,SUSUZ-BUCAK (BURDUR) [North West 4.4 km],0,0
19250415045848,1925.04.15,4:58:48,35.5,29,15,4.9,4.8,4.8,4.9,4.8,4.9,Ke,AKDENIZ,0,0
19250212062830,1925.02.12,6:28:30,41.5,43.5,23,4.9,4.8,4.8,4.9,4.8,4.9,Ke,G�RCISTAN,0,0
19190720000350,1919.07.20,0:03:50,36,28,15,4.9,4.8,4.8,4.9,4.8,4.9,Ke,AKDENIZ,0,0
19181128024302,1918.11.28,2:43:02,36.4,27.5,12,4.9,4.8,4.8,4.9,4.8,4.9,Ke,ONIKI ADALAR (AKDENIZ),0,0
19150401054105,1915.04.01,5:41:05,40.5,44.5,35,4.9,4.8,4.8,4.9,4.8,4.9,Ke,AZERBAYCAN,0,0
20230314144947,2023.03.14,14:49:48,37.8418,37.3907,5,4.9,0,4.9,4.9,0,0,Ke,UMUTLU-NURHAK (KAHRAMANMARAS) [South East 7.4 km],0,0
20230207212125,2023.02.07,21:21:26,37.9375,37.4062,4.5,4.9,0,4.9,4.9,0,0,Ke,BICIN-NURHAK (KAHRAMANMARAS) [North East 2.1 km],0,0
20230206065457,2023.02.06,6:54:58,37.705,37.3625,8.5,4.9,0,4.9,4.9,0,0,Ke,KUCUKUNGUT-CAGLAYANCERIT (KAHRAMANMARAS) [North West 1.3 km],0,0
20230206030444,2023.02.06,3:04:45,38.1708,38.528,7,4.9,0,4.9,4.9,0,0,Ke,ULUKOY- (MALATYA) [North East 0.5 km],0,0
20210807013944,2021.08.07,1:39:44,36.328,26.9685,9,4.9,0,4.9,4.9,0,0,Ke,AKDENIZ,0,0
20210201054752,2021.02.01,5:47:53,38.9773,26.0743,5,4.9,0,4.9,4.9,0,0,Ke,MIDILLI ADASI (EGE DENIZI),0,0
20210201054651,2021.02.01,5:46:52,38.9535,26.0643,13.7,4.9,0,4.9,4.9,0,0,Ke,EGE DENIZI,0,0
20201030130042,2020.10.30,13:00:43,37.8382,26.7913,5.6,4.9,0,4.9,4.9,0,0,Ke,EGE DENIZI,0,0
20200412022309,2020.04.12,2:23:10,38.3717,44.4823,5,4.9,0,4.9,4.9,0,0,Ke,TURKIYE-IRAN SINIR BOLGESI,0,0
20200411102255,2020.04.11,10:22:55,35.187,26.1597,23.9,4.9,0,4.9,4.9,0,0,Ke,GIRIT ADASI (AKDENIZ),0,0
20190914060029,2019.09.14,6:00:29,40.7305,32.9682,5,4.9,0,4.9,4.9,0,0,Ke,HACILAR-CERKES (CANKIRI) [North 3.0 km],0,0
20190120154951,2019.01.20,15:49:52,35.6678,28.2547,16.6,4.9,0,4.9,4.9,0,0,Ke,AKDENIZ,0,0
20170721170946,2017.07.21,17:09:46,36.9465,27.2537,6.7,4.9,0,4.9,4.9,0,0,Ke,AKYARLAR-BODRUM (MUGLA) [South West 4.5 km],0,0
19740929063533,1974.09.29,6:35:33,35.4,27.89,49,4.9,4.7,4.9,4.9,4.6,4.6,Ke,AKDENIZ,0,0
19710512201304,1971.05.12,20:13:05,37.56,29.86,8,4.9,4.7,4.9,4.9,4.7,4.8,Ke,GENCALI-YESILOVA (BURDUR) [North West 2.8 km],0,0
19700329191143,1970.03.29,19:11:43,39.14,29.42,22,4.9,4.7,4.9,4.9,4.7,4.8,Ke,YESILOVA-GEDIZ (K�TAHYA) [North East 4.2 km],0,0
19681112060855,1968.11.12,6:08:56,36.64,27.16,24,5,5,4.9,4.9,5,4.6,Ke,ONIKI ADALAR (AKDENIZ),0,0
19670130122504,1967.01.30,12:25:04,39.41,41.49,76,5,5,4.9,4.9,5,4.6,Ke,GUZELDERE-HINIS (ERZURUM) [South East 1.2 km],0,0
20230209071816,2023.02.09,7:18:17,37.013,36.6855,9.4,5,0,5,4.9,0,0,Ke,GULLUHUYUK-ISLAHIYE (GAZIANTEP) [North West 0.8 km],0,0
20230208142025,2023.02.08,14:20:26,37.996,37.3815,4.2,5,0,5,4.9,0,0,Ke,BARIS-NURHAK (KAHRAMANMARAS) [South East 3.6 km],0,0
20230207154852,2023.02.07,15:48:53,37.9872,36.4592,1,5,0,5,4.9,0,0,Ke,TASOLUK-GOKSUN (KAHRAMANMARAS) [North 1.2 km],0,0
20230206041844,2023.02.06,4:18:45,38.1287,38.5703,3.1,5,0,5,4.9,0,0,Ke,ARIKONAK-SINCIK (ADIYAMAN) [North 1.7 km],0,0
20221011154845,2022.10.11,15:48:45,37.3025,36.2403,5,5,0,5,4.9,0,0,Ke,KIZYUSUFLU-KADIRLI (OSMANIYE) [South East 2.9 km],0,0
20190429044315,2019.04.29,4:43:15,35.3045,27.7108,18.2,5,0,5,4.9,0,0,Ke,AKDENIZ,0,0
20170421130920,2017.04.21,13:09:21,38.8003,29.0565,7.2,5,0,5,4.9,0,0,Ke,GOLBASI-SELENDI (MANISA) [North East 1.4 km],0,0
20160728161330,2016.07.28,16:13:30,35.3978,39.0152,5,5,0,5,4.9,0,0,Ke,SURIYE,0,0
20150416185237,2015.04.16,18:52:37,35.0955,26.9023,18.2,5,0,5,4.9,0,0,Ke,GIRIT ADASI ACIKLARI (AKDENIZ),0,0
20141206062053,2014.12.06,6:20:54,38.8912,26.2602,15.2,5,0,5,4.9,0,0,Ke,EGE DENIZI,0,0
20230227025120,2023.02.27,2:51:20,37.8938,37.6095,2.8,5.1,0,5.1,4.9,0,0,Ke,MEYDANKOY-GOLBASI (ADIYAMAN) [North West 3.4 km],0,0
20230206215743,2023.02.06,21:57:44,38.0673,36.487,1.8,5.1,0,5.1,4.9,0,0,Ke,ORTATEPE-GOKSUN (KAHRAMANMARAS) [West 3.3 km],0,0
20230206211516,2023.02.06,21:15:17,38.0752,37.052,5,5.1,0,5.1,4.9,0,0,Ke,SOYSALLI-EKINOZU (KAHRAMANMARAS) [South West 3.0 km],0,0
20230110073830,2023.01.10,7:38:30,39.3642,26.2495,4.7,5.1,0,5.1,4.9,0,0,Ke,MIDILLI ADASI (EGE DENIZI),0,0
20211205214646,2021.12.05,21:46:46,38.872,43.5668,6.2,5.1,0,5.1,4.9,0,0,Ke,CAKIRBEY- (VAN) [South West 4.0 km],0,0
20170421141220,2017.04.21,14:12:21,38.6513,27.6008,13.1,5.1,0,5.1,4.9,0,0,Ke,KOLDERE-SARUHANLI (MANISA) [South West 3.2 km],0,0
20071029092314,2007.10.29,9:23:14,37.0107,29.2458,5,5.1,0,5.1,4.9,0,4.9,Ke,EMECIK-CAMELI (DENIZLI) [South East 1.3 km],0,0
20211117124015,2021.11.17,12:40:16,40.8413,31.031,7.4,5.2,0,5.2,4.9,0,0,Ke,ISLAHIYE- (DUZCE) [West 0.9 km],0,0
20170517113032,2017.05.17,11:30:32,36.0635,27.4542,7.7,5.2,0,5.2,4.9,0,0,Ke,AKDENIZ,0,0
20160110174048,2016.01.10,17:40:48,39.597,34.3363,8.6,5.2,0,5.2,4.9,0,0,Ke,ALAHACILI-CICEKDAGI (KIRSEHIR) [South East 4.3 km],0,0
19680731192929,1968.07.31,19:29:30,35.54,28,49,5.2,0,5.2,4.9,4.7,4.8,Ke,AKDENIZ,0,0
19710308224450,1971.03.08,22:44:50,37.49,29.84,36,5,4.8,0,5,4.8,4.7,Ke,CUVALLI-YESILOVA (BURDUR) [South West 3.2 km],0,0
19690324081305,1969.03.24,8:13:05,39.02,28.41,43,5,4.7,0,5,4.7,4.7,Ke,GUNESLI-GORDES (MANISA) [South West 2.0 km],0,0
19680220165044,1968.02.20,16:50:44,36.2,27.1,64,5,4.9,0,5,4.9,4.9,Ke,AKDENIZ,0,0
19691007184902,1969.10.07,18:49:03,39.16,28.54,49,5,4.6,4.4,5,4.5,4.9,Ke,IZZETTIN-SINDIRGI (BALIKESIR) [West 2.5 km],0,0
19690503203114,1969.05.03,20:31:14,35.17,27.76,53,5,4.7,4.4,5,4.7,4.7,Ke,AKDENIZ,0,0
19690322180055,1969.03.22,18:00:55,39.1,28.67,28,5,4.7,4.4,5,4.7,4.7,Ke,AKDERE-DEMIRCI (MANISA) [North 3.0 km],0,0
20130802011026,2013.08.02,1:10:27,36.5723,43.3047,5,5,0,4.5,5,0,0,Ke,IRAK,0,0
19710619002716,1971.06.19,0:27:17,37.16,29.64,34,5,4.7,4.5,5,4.7,4.7,Ke,KAYACIK-CAVDIR (BURDUR) [South West 1.8 km],0,0
19710506042435,1971.05.06,4:24:36,39.04,29.75,34,5,4.7,4.5,5,4.7,4.7,Ke,TOKUL-ASLANAPA (K�TAHYA) [South West 2.5 km],0,0
19700427222443,1970.04.27,22:24:43,39.06,29.54,11,5,4.7,4.5,5,4.7,4.7,Ke,YENIGUNEY-GEDIZ (K�TAHYA) [South 2.5 km],0,0
19690814215105,1969.08.14,21:51:05,39.52,27.87,21,5,4.7,4.5,5,4.7,4.7,Ke,PAMUKCU- (BALIKESIR) [South West 1.2 km],0,0
19690704101352,1969.07.04,10:13:52,35.32,27.89,30,5,4.7,4.5,5,4.7,4.7,Ke,AKDENIZ,0,0
19690325161330,1969.03.25,16:13:30,39.08,28.44,42,5,4.7,4.5,5,4.7,4.7,Ke,BEGENLER-GORDES (MANISA) [North West 1.7 km],0,0
19740312182134,1974.03.12,18:21:35,36.76,26.4,45,5,4.8,4.6,5,4.8,4.7,Ke,AKDENIZ,0,0
19710513132839,1971.05.13,13:28:39,37.67,29.99,27,5,4.7,4.6,5,4.7,4.7,Ke,YAYLABELI- (BURDUR) [South West 2.7 km],0,0
19700430164447,1970.04.30,16:44:47,39.32,29.22,24,5,4.7,4.6,5,4.7,4.7,Ke,YENICE-EMET (K�TAHYA) [North East 3.5 km],0,0
19690427105826,1969.04.27,10:58:26,36.54,28.21,33,5,4.7,4.6,5,4.7,4.7,Ke,AKDENIZ,0,0
19640614123803,1964.06.14,12:38:03,37.98,38.51,30,5,4.6,4.6,5,4.5,4.9,Ke,HASANLI-SINCIK (ADIYAMAN) [East 3.4 km],0,0
20150724095838,2015.07.24,9:58:38,36.6422,26.801,132.5,4.7,0,4.7,5,0,0,Ke,AKDENIZ,0,0
19740205150525,1974.02.05,15:05:25,36.74,26.86,156,5,4.7,4.7,5,4.7,4.7,Ke,KOS ADASI (AKDENIZ),0,0
19731112000711,1973.11.12,0:07:11,35.35,27.74,47,5,4.7,4.7,5,4.7,4.7,Ke,AKDENIZ,0,0
19730910030205,1973.09.10,3:02:05,38.48,39.64,39,5,4.7,4.7,5,4.7,4.7,Ke,KAYALAR-MADEN (ELAZIG) [North West 1.1 km],0,0
19730830073625,1973.08.30,7:36:25,37.96,42.75,45,5,4.7,4.7,5,4.7,4.7,Ke,BENTKOY-PERVARI (SIIRT) [North 2.7 km],0,0
19730219181001,1973.02.19,18:10:02,40.28,33.86,22,5,4.7,4.7,5,4.7,4.7,Ke,KARALLI-KIZILIRMAK (�ANKIRI) [South West 1.0 km],0,0
19720509174022,1972.05.09,17:40:22,39.46,26.37,10,5,4.7,4.7,5,4.7,4.7,Ke,EDREMIT K�RFEZI (EGE DENIZI),0,0
19710928051025,1971.09.28,5:10:26,37.21,30.15,32,5,4.7,4.7,5,4.7,4.7,Ke,GUMUSLU-KORKUTELI (ANTALYA) [North West 3.8 km],0,0
19710523201121,1971.05.23,20:11:22,37.48,29.95,35,5,4.7,4.7,5,4.7,4.7,Ke,MURSELLER-KARAMANLI (BURDUR) [North East 3.9 km],0,0
19710522183531,1971.05.22,18:35:32,39.08,40.63,41,5,4.7,4.7,5,4.7,4.7,Ke,KABACALI-ADAKLI (BINGOL) [South West 5.2 km],0,0
19710522173418,1971.05.22,17:34:18,38.92,40.65,26,5,4.7,4.7,5,4.7,4.7,Ke,KARDESLER- (BINGOL) [North West 1.0 km],0,0
19701201115730,1970.12.01,11:57:30,39.9,38.93,26,5,4.7,4.7,5,4.7,4.7,Ke,YURTBASI-REFAHIYE (ERZINCAN) [South East 2.1 km],0,0
19700328212328,1970.03.28,21:23:28,38.1,29.2,33,5,4.7,4.7,5,4.7,4.7,Ke,DAGMARMARA-CAL (DENIZLI) [South West 1.7 km],0,0
19691001203337,1969.10.01,20:33:37,39.32,40.56,17,5,4.7,4.7,5,4.7,4.7,Ke,CATMAOLUK-ADAKLI (BINGOL) [North West 5.3 km],0,0
19690904171848,1969.09.04,17:18:49,35.2,39.15,45,5,4.7,4.7,5,4.7,4.7,Ke,SURIYE,0,0
19670722203540,1967.07.22,20:35:40,40.79,30.42,4,5,4.7,4.7,5,4.7,4.7,Ke,KOPRUBASI-ADAPAZARI (SAKARYA) [South West 1.7 km],0,0
19670517042853,1967.05.17,4:28:53,38.69,44.29,54,5,4.7,4.7,5,4.7,4.7,Ke,SIRIMLI-SARAY (VAN) [North East 7.1 km],0,0
19661218074220,1966.12.18,7:42:20,35.1,26.92,33,5,4.7,4.7,5,4.7,4.7,Ke,AKDENIZ,0,0
19660819184117,1966.08.19,18:41:18,39.13,41.48,50,5,4.7,4.7,5,4.7,4.7,Ke,YEDIKAVAK-VARTO (MUS) [South West 0.2 km],0,0
19660819140355,1966.08.19,14:03:55,39.21,41.4,14,5,4.7,4.7,5,4.7,4.7,Ke,TASCI-VARTO (MUS) [East 0.1 km],0,0
19650526135805,1965.05.26,13:58:06,35.44,44.6,67,5,4.7,4.7,5,4.7,4.7,Ke,IRAK,0,0
19650206034757,1965.02.06,3:47:58,35.41,27.04,71,5,4.7,4.7,5,4.7,4.7,Ke,AKDENIZ,0,0
19640829193755,1964.08.29,19:37:55,35.29,28.72,35,5,4.7,4.7,5,4.7,4.7,Ke,AKDENIZ,0,0
20210417170801,2021.04.17,17:08:01,36.4248,27.0793,8.6,5,0,4.8,5,0,0,Ke,ONIKI ADALAR (AKDENIZ),0,0
19720716024651,1972.07.16,2:46:52,38.23,43.86,46,5,4.8,4.8,5,4.8,4.9,Ke,MURATALDI-GURPINAR (VAN) [South East 3.2 km],0,0
19711112123050,1971.11.12,12:30:51,36.61,27.09,23,5.2,5.1,4.8,5,5.2,4.7,Ke,ONIKI ADALAR (AKDENIZ),0,0
19710521094113,1971.05.21,9:41:13,37.52,29.65,12,5,4.8,4.8,5,4.8,4.9,Ke,SALDA-YESILOVA (BURDUR) [South East 2.5 km],0,0
19710516092458,1971.05.16,9:24:58,37.55,29.81,3,5,4.8,4.8,5,4.8,4.9,Ke,KAVAK-YESILOVA (BURDUR) [South 3.8 km],0,0
19700702022434,1970.07.02,2:24:35,38.87,36.81,19,5,4.8,4.8,5,4.8,4.7,Ke,KARAHALKA-PINARBASI (KAYSERI) [South West 1.4 km],0,0
19700409101230,1970.04.09,10:12:30,39.11,29.41,34,5,4.7,4.8,5,4.7,4.7,Ke,AKKAYA-GEDIZ (K�TAHYA) [North West 1.9 km],0,0
19700401080224,1970.04.01,8:02:24,38.9,28.8,54,5,4.9,4.8,5,4.9,4.9,Ke,OMURLAR-SELENDI (MANISA) [North West 2.6 km],0,0
19700331034651,1970.03.31,3:46:51,39.03,29.79,35,5,4.8,4.8,5,4.8,4.7,Ke,SARAYCIK-ALTINTAS (K�TAHYA) [North West 2.8 km],0,0
19700330064905,1970.03.30,6:49:05,39.43,29.4,33,5,4.8,4.8,5,4.8,4.7,Ke,IKIBASLI-EMET (K�TAHYA) [North 2.9 km],0,0
19690501200645,1969.05.01,20:06:45,35.39,27.73,67,5,4.7,4.8,5,4.7,4.7,Ke,AKDENIZ,0,0
19690424144548,1969.04.24,14:45:49,36.35,28.73,53,5,4.7,4.8,5,4.7,4.7,Ke,AKDENIZ,0,0
19681006150643,1968.10.06,15:06:43,36.96,26.38,17,5,4.7,4.8,5,4.7,4.7,Ke,AKDENIZ,0,0
19670618052853,1967.06.18,5:28:54,36.78,29.32,35,5,4.8,4.8,5,4.8,4.9,Ke,SOGUTLUDERE-FETHIYE (MUGLA) [South East 1.7 km],0,0
19670407183331,1967.04.07,18:33:31,37.36,36.24,32,5,4.8,4.8,5,4.8,4.9,Ke,SOFULAR-KADIRLI (OSMANIYE) [South East 1.2 km],0,0
19670404043932,1967.04.04,4:39:32,36.68,29.27,24,5,4.9,4.8,5,4.9,4.9,Ke,YAKACIK-FETHIYE (MUGLA) [East 0.5 km],0,0
19660502231224,1966.05.02,23:12:25,38.1,42.5,50,5,4.8,4.8,5,4.8,4.7,Ke,OYMAPINAR-HIZAN (BITLIS) [North 1.0 km],0,0
19650429094656,1965.04.29,9:46:57,37.14,26.89,8,5,4.8,4.8,5,4.8,4.7,Ke,ONIKI ADALAR (AKDENIZ),0,0
19640825111152,1964.08.25,11:11:52,35.75,28.84,51,5,4.8,4.8,5,4.8,4.9,Ke,AKDENIZ,0,0
19630929133549,1963.09.29,13:35:49,36.44,29,60,5,4.8,4.8,5,4.8,4.7,Ke,�L�DENIZ A�IKLARI-MUGLA (AKDENIZ),0,0
20230217003557,2023.02.17,0:35:57,39.1868,40.2358,5.6,5,0,4.9,5,0,0,Ke,BILEKKAYA-YAYLADERE (BINGOL) [East 2.5 km],0,0
20220916203035,2022.09.16,20:30:35,39.3828,40.6543,5,5,0,4.9,5,0,0,Ke,ELMALI-YEDISU (BINGOL) [North East 1.0 km],0,0
20211112091914,2021.11.12,9:19:15,38.2972,38.7943,6.4,5,0,4.9,5,0,0,Ke,BOLUKKAYA-PUTURGE (MALATYA) [West 2.7 km],0,0
20210831110425,2021.08.31,11:04:26,38.9697,30.2045,5,5,0,4.9,5,0,0,Ke,AYDINLAR-ALTINTAS (KUTAHYA) [South West 3.1 km],0,0
19731119072859,1973.11.19,7:29:00,35.34,27.71,60,5,4.7,4.9,5,4.7,4.7,Ke,AKDENIZ,0,0
19710628233742,1971.06.28,23:37:43,37.61,29.87,23,5,4.8,4.9,5,4.8,4.9,Ke,HARMANLI-YESILOVA (BURDUR) [North West 4.2 km],0,0
19681204193722,1968.12.04,19:37:22,36.5,27.02,32,5,4.7,4.9,5,4.7,4.7,Ke,ONIKI ADALAR (AKDENIZ),0,0
19641230011402,1964.12.30,1:14:03,36.4,34.2,128,5,4.9,4.9,5,4.9,4.9,Ke,KIZKALESI-ERDEMLI (MERSIN) [South East 8.7 km],0,0
19530501200645,1953.05.01,20:06:45,38.41,26.75,70,5,4.9,4.9,5,4.9,4.9,Ke,IZMIR K�RFEZI (EGE DENIZI),0,0
20230223155346,2023.02.23,15:53:47,36.12,36.1157,10.1,5,0,5,5,0,0,Ke,BALIKLIDERE- (HATAY) [East 0.8 km],0,0
20230216194750,2023.02.16,19:47:51,36.1652,35.7968,19,5,0,5,5,0,0,Ke,KAPISUYU-SAMANDAG (HATAY) [North West 13.5 km],0,0
20230210045023,2023.02.10,4:50:23,38.229,38.1608,4.3,5,0,5,5,0,0,Ke,ATALAR-YESILYURT (MALATYA) [North West 3.9 km],0,0
20201012003040,2020.10.12,0:30:40,35.6747,26.2647,8.2,5,0,5,5,0,0,Ke,AKDENIZ,0,0
20200224024333,2020.02.24,2:43:33,38.9907,27.8767,10.4,5,0,5,5,0,0,Ke,KARABORKLU-AKHISAR (MANISA) [East 0.2 km],0,0
20171122202251,2017.11.22,20:22:52,37.1402,28.5863,5.5,5,0,5,5,0,0,Ke,YAYLASOGUT-ULA (MUGLA) [South East 3.0 km],0,0
20160912082604,2016.09.12,8:26:04,38.8977,27.7433,14,5,0,5,5,0,0,Ke,KAYALIOGLU-AKHISAR (MANISA) [ 2.6 km],0,0
20131208173156,2013.12.08,17:31:56,36.6108,31.2355,88.6,5,0,5,5,0,0,Ke,ANTALYA KORFEZI (AKDENIZ),0,0
20090217052819,2009.02.17,5:28:19,39.1093,29.0405,7.6,5,0,5,5,0,4.8,Ke,GOKCELER-SIMAV (K�TAHYA) [North East 1.3 km],0,0
19710629042631,1971.06.29,4:26:32,37.51,29.87,29,5,4.7,5,5,4.7,4.9,Ke,BASKUYU-YESILOVA (BURDUR) [North West 0.8 km],0,0
19710608165926,1971.06.08,16:59:27,37.48,29.81,21,5,4.8,5,5,4.8,4.7,Ke,BEDIRLI-YESILOVA (BURDUR) [North West 3.1 km],0,0
19680611060927,1968.06.11,6:09:28,38.15,42.85,53,5.1,5,5,5,5.1,4.7,Ke,BAHCESARAY (VAN) [North East 4.7 km],0,0
20230206205323,2023.02.06,20:53:23,38.1835,38.2753,2.5,5.1,0,5.1,5,0,0,Ke,KOZLUK-YESILYURT (MALATYA) [South West 5.5 km],0,0
20230206134448,2023.02.06,13:44:48,38.018,37.6235,7,5.1,0,5.1,5,0,0,Ke,GOVDELI-DOGANSEHIR (MALATYA) [South East 1.3 km],0,0
20211108174320,2021.11.08,17:43:20,37.8643,32.12,2,5.1,0,5.1,5,0,0,Ke,KIZILOREN-MERAM (KONYA) [East 0.4 km],0,0
20200225230335,2020.02.25,23:03:36,38.27,38.776,5.2,5.1,0,5.1,5,0,0,Ke,KARSIYAKA-PUTURGE (MALATYA) [West 2.8 km],0,0
20200125163008,2020.01.25,16:30:08,38.3553,39.1012,5.1,5.1,0,5.1,5,0,0,Ke,KILICKAYA-SIVRICE (ELAZIG) [South 1.1 km],0,0
20190331113015,2019.03.31,11:30:16,37.4707,29.3768,6.2,5.1,0,5.1,5,0,0,Ke,KIRCA-ACIPAYAM (DENIZLI) [South East 2.9 km],0,0
20171124214914,2017.11.24,21:49:15,37.1388,28.6148,7,5.1,0,5.1,5,0,0,Ke,ARICILAR-ULA (MUGLA) [North East 3.6 km],0,0
20151129002808,2015.11.29,0:28:08,38.8282,37.8485,7.1,5.1,0,5.1,5,0,0,Ke,DURSUNLU-HEKIMHAN (MALATYA) [North 1.5 km],0,0
20060822092318,2006.08.22,9:23:19,35.057,26.9162,67.8,5.1,0,5.1,5,0,4.9,Ke,AKDENIZ,0,0
19700330163236,1970.03.30,16:32:37,39.09,29.59,30,5.1,4.9,5.1,5,4.9,4.7,Ke,SAMRALAR-GEDIZ (K�TAHYA) [North East 0.3 km],0,0
19681112033739,1968.11.12,3:37:39,36.74,27.11,26,5.1,5,5.1,5,5,4.7,Ke,KOS ADASI (AKDENIZ),0,0
20230206151428,2023.02.06,15:14:28,38.4495,37.7962,16.2,5.2,0,5.2,5,0,0,Ke,KOLKOY-AKCADAG (MALATYA) [North West 2.3 km],0,0
20230107015257,2023.01.07,1:52:58,39.372,26.2773,11.1,5.2,0,5.2,5,0,0,Ke,MIDILLI ADASI (EGE DENIZI),0,0
20220117232855,2022.01.17,23:28:56,39.061,35.9265,5,5.2,0,5.2,5,0,0,Ke,SARIOGLAN (KAYSERI) [South West 4.0 km],0,0
20201203054518,2020.12.03,5:45:19,37.9455,41.7067,9.1,5.2,0,5.2,5,0,0,Ke,KURTALAN (SIIRT) [North 2.1 km],0,0
20191003044455,2019.10.03,4:44:55,36.3028,28.558,14.6,5.2,0,5.2,5,0,0,Ke,AKDENIZ,0,0
20230218193131,2023.02.18,19:31:31,38.0803,36.6068,5.9,5.3,0,5.3,5,0,0,Ke,YAGMURLU-GOKSUN (KAHRAMANMARAS) [East 2.2 km],0,0
20230212162948,2023.02.12,16:29:48,38.8445,38.0723,4.4,5.3,0,5.3,5,0,0,Ke,IGDIR-HEKIMHAN (MALATYA) [South East 1.4 km],0,0
20230208074830,2023.02.08,7:48:30,38.0375,36.4715,5,5.3,0,5.3,5,0,0,Ke,CAGLAYAN-GOKSUN (KAHRAMANMARAS) [South East 1.1 km],0,0
20170125185052,2017.01.25,18:50:52,35.4378,26.4485,22.1,5.3,0,5.3,5,0,0,Ke,GIRIT ADASI (AKDENIZ),0,0
20151006212733,2015.10.06,21:27:33,36.1678,29.8858,31.4,5.4,0,5.4,5,0,0,Ke,KALEUCAGIZ-DEMRE (ANTALYA) [ 4.92 km],0,0
19720120021506,1972.01.20,2:15:07,36.64,27.23,34,5.1,4.8,0,5.1,4.8,4.8,Ke,ONIKI ADALAR (AKDENIZ),0,0
19711016094535,1971.10.16,9:45:36,36.63,28.54,61,5.1,4.8,0,5.1,4.8,4.8,Ke,DALYAN A�IKLARI-MUGLA (AKDENIZ),0,0
19700909052558,1970.09.09,5:25:59,38.97,29.52,33,5.1,4.8,0,5.1,4.8,4.8,Ke,SAZ-GEDIZ (K�TAHYA) [South East 0.6 km],0,0
19690304014725,1969.03.04,1:47:26,36.98,31.04,109,5.2,5.1,0,5.1,5.2,4.8,Ke,CANDIR-SERIK (ANTALYA) [North West 1.6 km],0,0
19720528031436,1972.05.28,3:14:36,38.96,30.04,29,5.1,4.8,4.6,5.1,4.8,4.8,Ke,EYIDEMIR-DUMLUPINAR (K�TAHYA) [South East 2.6 km],0,0
19710517141619,1971.05.17,14:16:19,37.67,29.87,39,5.1,4.8,4.6,5.1,4.8,4.8,Ke,ALANKOY-YESILOVA (BURDUR) [South East 2.3 km],0,0
19700328215910,1970.03.28,21:59:11,39.28,29.46,17,5.1,4.8,4.6,5.1,4.8,4.8,Ke,CERTE-EMET (K�TAHYA) [West 2.9 km],0,0
19690325141852,1969.03.25,14:18:52,39.17,28.49,34,5.1,4.8,4.6,5.1,4.8,4.8,Ke,DEVLETLIBABA-SINDIRGI (BALIKESIR) [South 0.5 km],0,0
19720426155944,1972.04.26,15:59:45,39.45,26.33,25,5.1,4.8,4.7,5.1,4.8,4.8,Ke,EDREMIT K�RFEZI (EGE DENIZI),0,0
19710520030644,1971.05.20,3:06:45,37.58,29.98,23,5.1,4.8,4.7,5.1,4.8,4.8,Ke,YARISLI-YESILOVA (BURDUR) [South East 3.9 km],0,0
19710513044529,1971.05.13,4:45:29,37.49,29.78,23,5.1,4.8,4.7,5.1,4.8,4.8,Ke,YESILOVA (BURDUR) [South East 3.0 km],0,0
19690417005438,1969.04.17,0:54:38,35.19,27.83,55,5.1,4.8,4.7,5.1,4.8,4.8,Ke,AKDENIZ,0,0
